genre,director,budget,gross,runtime,rating
Action,Chia-Liang Liu,10000000.0,11555430.0,102.0,R
Drama,Mark Rydell,45000000.0,21355893.0,98.0,R
Animation,Richard Rich,45000000.0,9771658.0,90.0,G
Comedy,Penny Marshall,40000000.0,24332324.0,128.0,PG-13
Crime,Doug McHenry,7000000.0,20851521.0,119.0,R
Action,Gregg Champion,35000000.0,20280016.0,102.0,PG-13
Action,Martin Campbell,20000000.0,15339030.0,118.0,R
Comedy,Alan Parker,25000000.0,6562513.0,118.0,R
Action,Andrew Morahan,26000000.0,12303080.0,99.0,PG-13
Comedy,Michele Soavi,4000000.0,253986.0,105.0,R
Adventure,Adam Resnick,9000000.0,3662459.0,80.0,PG-13
Comedy,Hugh Wilson,20000000.0,27058304.0,96.0,PG-13
Action,John Badham,45000000.0,28735315.0,101.0,R
Action,Allan A. Goldstein,5000000.0,1702394.0,95.0,R
Comedy,Paul Weiland,40000000.0,43622150.0,116.0,PG-13
Comedy,Ted Demme,11000000.0,11439193.0,96.0,R
Comedy,Fred Schepisi,25000000.0,26381221.0,100.0,PG
Action,Charles T. Kanganis,20000000.0,11798854.0,93.0,PG
Comedy,Donald Petrie,13000000.0,3134381.0,97.0,R
Comedy,Ron Howard,6000000.0,48424341.0,112.0,R
Action,Deran Sarafian,50000000.0,16487349.0,102.0,PG-13
Crime,John Bailey,15000000.0,3038499.0,99.0,R
Crime,James Gray,2300000.0,1095885.0,98.0,R
Crime,Boaz Yakin,3500000.0,8094616.0,114.0,R
Comedy,Rodman Flender,2000000.0,2260622.0,85.0,R
Comedy,Glenn Gordon Caron,60000000.0,18272894.0,108.0,PG-13
Comedy,Nora Ephron,15000000.0,6821850.0,97.0,PG-13
Drama,Bruce Beresford,30000000.0,3180674.0,101.0,R
Comedy,Paul Michael Glaser,17080000.0,21011318.0,107.0,PG
Action,Keenen Ivory Wayans,10000000.0,29392418.0,108.0,R
Comedy,George Huang,700000.0,382928.0,93.0,R
Action,Charles Shyer,45000000.0,30806194.0,123.0,PG
Action,Mike Binder,30000000.0,7941977.0,92.0,PG-13
Biography,Alan Rudolph,7000000.0,2144667.0,125.0,R
Comedy,Whit Stillman,3200000.0,7266973.0,101.0,PG-13
Drama,Milcho Manchevski,1900000.0,763847.0,113.0,Not Rated
Drama,Nikita Mikhalkov,2800000.0,2313461.0,135.0,R
Comedy,Floyd Mutrux,10500000.0,123509.0,99.0,R
Comedy,Mel Smith,15000000.0,1316865.0,108.0,PG
Comedy,Bill Forsyth,40000000.0,1519366.0,122.0,PG-13
Crime,Barry Levinson,30000000.0,3783003.0,112.0,R
Adventure,Xavier Koller,19200000.0,3342223.0,102.0,PG
Comedy,Bob Clark,15000000.0,70936.0,85.0,PG
Comedy,Howard Deutch,30000000.0,18869594.0,109.0,PG
Action,Kevin Reynolds,20000000.0,305070.0,107.0,R
Crime,Michael Mann,60000000.0,187436818.0,170.0,R
Comedy,Amy Heckerling,12000000.0,56631572.0,97.0,PG-13
Crime,David Fincher,33000000.0,327333559.0,127.0,R
Biography,Mel Gibson,72000000.0,213216216.0,178.0,R
Adventure,Ron Howard,52000000.0,355237933.0,140.0,PG
Crime,Bryan Singer,6000000.0,23341568.0,106.0,R
Adventure,Joe Johnston,65000000.0,262821940.0,104.0,PG
Crime,Martin Scorsese,52000000.0,116112375.0,178.0,R
Action,Frank Marshall,50000000.0,152022101.0,109.0,PG-13
Action,Joel Schumacher,100000000.0,336567158.0,121.0,PG-13
Drama,Larry Clark,1500000.0,7412216.0,91.0,NC-17
Animation,John Lasseter,30000000.0,394436586.0,81.0,G
Action,Robert Rodriguez,7000000.0,25405445.0,104.0,R
Action,John McTiernan,90000000.0,366101666.0,128.0,R
Action,Paul W.S. Anderson,18000000.0,122195920.0,101.0,PG-13
Comedy,Kevin Smith,8000000.0,2122561.0,94.0,R
Mystery,Terry Gilliam,29000001.0,168839459.0,129.0,R
Drama,Mike Figgis,3600000.0,32029928.0,111.0,R
Drama,Paul Verhoeven,45000000.0,20358624.0,128.0,NC-17
Drama,Richard Linklater,2500000.0,5987386.0,101.0,R
Comedy,F. Gary Gray,3500000.0,28215918.0,91.0,R
Drama,Ang Lee,16000000.0,134582776.0,136.0,PG
Action,Kevin Reynolds,175000000.0,264218220.0,135.0,PG-13
Biography,Scott Kalvert,2000000.0,2402438.0,102.0,R
Action,Michael Bay,19000000.0,141407024.0,119.0,R
Comedy,Tamra Davis,10000000.0,26488734.0,89.0,PG-13
Action,Bryan Spicer,20000000.0,66433194.0,95.0,PG
Action,Martin Campbell,60000000.0,352194034.0,130.0,PG-13
Action,Roger Donaldson,35000000.0,113374103.0,108.0,R
Action,Wolfgang Petersen,50000000.0,189859560.0,127.0,R
Comedy,Directors,4000000.0,4257354.0,98.0,R
Action,Sam Raimi,32000000.0,18636537.0,107.0,R
Comedy,Iain Softley,20000000.0,7563728.0,105.0,PG-13
Comedy,Brad Silberling,50000000.0,287928194.0,100.0,PG
Action,Rachel Talalay,25000000.0,4064495.0,104.0,R
Animation,Mike Gabriel,55000000.0,346079773.0,81.0,G
Animation,Kevin Lima,18000000.0,35348597.0,78.0,G
Biography,John N. Smith,23000000.0,179519401.0,99.0,R
Action,Tony Scott,53000000.0,157387195.0,116.0,R
Comedy,Gus Van Sant,20000000.0,21284514.0,106.0,R
Comedy,Sydney Pollack,58000000.0,53672080.0,127.0,PG
Comedy,Jon Turteltaub,17000000.0,182057016.0,103.0,PG
Comedy,Barry Sonnenfeld,30250000.0,115101622.0,105.0,R
Comedy,Chris Noonan,30000000.0,254134910.0,91.0,G
Crime,Tim Robbins,11000000.0,39363635.0,122.0,R
Comedy,Betty Thomas,12000000.0,46576136.0,90.0,PG-13
Action,Robert Longo,26000000.0,19075720.0,96.0,R
Drama,Clint Eastwood,24000000.0,182016617.0,135.0,PG-13
Action,Kathryn Bigelow,42000000.0,7959291.0,145.0,R
Action,Renny Harlin,98000000.0,10017322.0,124.0,PG-13
Action,Danny Cannon,90000000.0,113493481.0,96.0,R
Fantasy,Marc Caro,18000000.0,1781465.0,112.0,R
Drama,Jon Amiel,20000000.0,32051917.0,123.0,R
Drama,Victor Salva,9500000.0,30862156.0,111.0,PG-13
Drama,Alfonso Cuarón,17000000.0,10015449.0,97.0,G
Comedy,Rob Reiner,62000000.0,107879496.0,114.0,PG-13
Action,Geoff Murphy,60000000.0,104324083.0,100.0,R
Drama,Stephen Herek,23000000.0,106269971.0,143.0,PG
Action,Gregory Widen,8000000.0,16115878.0,98.0,R
Adventure,Jim Jarmusch,9000000.0,1037847.0,121.0,R
Adventure,Steve Oedekerk,30000000.0,212385533.0,90.0,PG-13
Action,Jerry Zucker,55000000.0,127600435.0,134.0,PG-13
Crime,William Friedkin,50000000.0,9851610.0,95.0,R
Comedy,Holly Goldberg Sloan,12000000.0,17736619.0,100.0,PG
Action,Brett Leonard,30000000.0,24047675.0,106.0,R
Horror,Joe Chappelle,5000000.0,15116634.0,87.0,R
Comedy,Charles Shyer,30000000.0,76594107.0,106.0,PG
Action,Richard Donner,50000000.0,30303072.0,132.0,R
Drama,Alfonso Arau,20000000.0,50008143.0,102.0,PG-13
Adventure,Michael Caton-Jones,28000000.0,31596911.0,139.0,R
Action,Albert Hughes,10000000.0,24147179.0,119.0,R
Comedy,Melanie Mayron,6500000.0,9685976.0,94.0,PG
Comedy,Forest Whitaker,16000000.0,81452156.0,124.0,R
Comedy,Todd Solondz,800000.0,4569019.0,88.0,R
Drama,Frank Oz,45000000.0,35656131.0,96.0,PG
Action,Stanley Tong,7500000.0,32392047.0,87.0,R
Crime,Carl Franklin,27000000.0,16140822.0,102.0,R
Comedy,Jocelyn Moorhouse,10000000.0,41200020.0,117.0,PG-13
Action,Ernest R. Dickerson,13000000.0,21089146.0,92.0,R
Action,Irwin Winkler,22000000.0,110627965.0,114.0,PG-13
Comedy,Tom DiCillo,500000.0,1111790.0,90.0,R
Comedy,Mel Brooks,30000000.0,10772144.0,88.0,PG-13
Horror,John Carpenter,22000000.0,9418365.0,98.0,R
Action,Walter Hill,30000000.0,2193982.0,98.0,R
Comedy,Howard Deutch,25000000.0,71518503.0,101.0,PG-13
Comedy,Herbert Ross,21000000.0,23440188.0,115.0,R
Crime,Rusty Cundieff,6000000.0,11837928.0,98.0,R
Action,Joseph Ruben,68000000.0,35431113.0,110.0,R
Horror,Bill Condon,6000000.0,13940383.0,95.0,R
Drama,Sean Penn,9000000.0,868979.0,111.0,R
Biography,Oliver Stone,44000000.0,13681765.0,192.0,R
Fantasy,Brett Leonard,15000000.0,12201255.0,106.0,R
Comedy,Emir Kusturica,14000000.0,171082.0,167.0,Not Rated
Comedy,Woody Allen,15000000.0,6468498.0,95.0,R
Biography,Agnieszka Holland,8000000.0,340139.0,111.0,R
Action,Andrew Sipes,50000000.0,11534477.0,91.0,R
Horror,Clive Barker,12000000.0,13294422.0,109.0,R
Drama,Roland Joffé,46000000.0,10382407.0,135.0,R
Action,John Badham,33000000.0,8175346.0,90.0,R
Crime,Gary Fleder,7000000.0,529766.0,115.0,R
Drama,Todd Haynes,1000000.0,512245.0,119.0,R
Action,Peter Hyams,35000000.0,64350171.0,111.0,R
Comedy,Michael Moore,11000000.0,163971.0,91.0,PG
Horror,Christian Duguay,20000000.0,5711695.0,108.0,R
Comedy,Wes Craven,20000000.0,19751736.0,100.0,R
Adventure,Michael Gottlieb,15000000.0,13406717.0,89.0,PG
Drama,Oliver Parker,11000000.0,2844379.0,123.0,R
Crime,Spike Lee,25000000.0,13071518.0,128.0,R
Comedy,Wayne Wang,7000000.0,8367636.0,112.0,R
Adventure,Jeremiah S. Chechik,32000000.0,11047627.0,96.0,PG
Crime,Barbet Schroeder,40000000.0,14942422.0,101.0,R
Comedy,Jodie Foster,20000000.0,17519169.0,103.0,PG-13
Drama,Philip Haas,4997987.0,3414301.0,116.0,R
Action,J.F. Lawton,20000000.0,6609661.0,110.0,R
Biography,Michael Hoffman,19000000.0,4005941.0,117.0,R
Drama,Gregory Nava,5500000.0,11079373.0,128.0,R
Comedy,Edward Burns,238000.0,10426506.0,98.0,R
Comedy,Christopher Monger,40997769.0,10904930.0,99.0,PG
Comedy,Paul Auster,2000000.0,1268636.0,83.0,R
Comedy,Daisy von Scherler Mayer,150000.0,472370.0,94.0,R
Drama,Stephen Gyllenhaal,17000000.0,7603766.0,111.0,R
Crime,Steven Soderbergh,6500000.0,536023.0,99.0,R
Animation,Don Bluth,28000000.0,3983912.0,74.0,G
Drama,Carlo Carlei,15000000.0,3987768.0,96.0,PG
Comedy,Randall Miller,10500000.0,26325256.0,113.0,PG
Crime,Damian Harris,15000000.0,3674841.0,108.0,R
Drama,Jafar Panahi,150000.0,924940.0,85.0,Unrated
Drama,Desmond Nakano,7000000.0,3734870.0,89.0,R
Crime,Peter Hall,6400000.0,6858261.0,86.0,R
Action,Aaron Norris,6000000.0,5093707.0,86.0,PG-13
Comedy,Maria Maggenti,250000.0,2210408.0,94.0,R
Comedy,Mike Newell,4000000.0,259724.0,112.0,R
Comedy,David Price,8000000.0,2763020.0,90.0,PG-13
Biography,James Ivory,14000000.0,2473668.0,139.0,PG-13
Drama,Martha Coolidge,10000000.0,7027517.0,115.0,PG
Crime,Nick Gomez,5000000.0,3565508.0,98.0,R
Action,John Boorman,23000000.0,5750110.0,100.0,R
Action,Preston A. Whitmore II,15000000.0,6014341.0,88.0,R
Animation,Joe Pytka,80000000.0,230418342.0,88.0,PG
Action,Roland Emmerich,75000000.0,817400891.0,145.0,PG-13
Drama,Baz Luhrmann,14500000.0,147554998.0,120.0,PG-13
Horror,Wes Craven,14000000.0,173046663.0,111.0,R
Crime,Barry Levinson,44000000.0,165615285.0,147.0,R
Action,Robert Rodriguez,19000000.0,25837111.0,108.0,R
Crime,Joel Coen,7000000.0,60611975.0,98.0,R
Action,Brian De Palma,80000000.0,457696391.0,110.0,PG-13
Comedy,Danny DeVito,36000000.0,33459416.0,102.0,PG
Action,Jan de Bont,92000000.0,494471524.0,113.0,PG-13
Comedy,Dennis Dugan,12000000.0,41205099.0,92.0,PG-13
Adventure,Stephen Herek,75000000.0,320689294.0,103.0,G
Drama,David Cronenberg,9000000.0,2671291.0,100.0,NC-17
Comedy,Cameron Crowe,50000000.0,273552592.0,139.0,R
Action,Michael Bay,75000000.0,335062621.0,136.0,R
Crime,Joel Schumacher,40000000.0,152266007.0,149.0,R
Drama,Andrew Fleming,15000000.0,24819936.0,101.0,R
Crime,Gregory Hoblit,30000000.0,102616183.0,129.0,R
Comedy,Tim Burton,70000000.0,101371017.0,106.0,PG-13
Drama,Anthony Minghella,27000000.0,231976425.0,162.0,R
Action,Renny Harlin,65000000.0,89456761.0,121.0,R
Comedy,Wes Anderson,7000000.0,560069.0,91.0,R
Drama,Bernardo Bertolucci,10000000.0,4762310.0,118.0,R
Crime,Lana Wachowski,4500000.0,3802260.0,109.0,R
Drama,Billy Bob Thornton,1000000.0,24444121.0,135.0,R
Comedy,Barbra Streisand,42000000.0,41083864.0,126.0,PG-13
Comedy,Mike Nichols,31000000.0,185260553.0,117.0,R
Comedy,Tom Hanks,26000000.0,34585416.0,108.0,PG
Horror,John Frankenheimer,40000000.0,49627779.0,96.0,PG-13
Comedy,Bobby Farrelly,27000000.0,25023434.0,114.0,PG-13
Animation,Gary Trousdale,100000000.0,325338851.0,91.0,G
Comedy,Peter Jackson,30000000.0,29359216.0,110.0,R
Action,Chuck Russell,100000000.0,242295562.0,115.0,R
Comedy,Andrew Bergman,40000000.0,113309743.0,115.0,R
Action,Jonathan Frakes,45000000.0,146027888.0,111.0,PG-13
Comedy,Doug Liman,200000.0,4555020.0,96.0,R
Action,John Carpenter,50000000.0,25477365.0,101.0,R
Comedy,Ben Stiller,47000000.0,102825796.0,96.0,PG-13
Comedy,Paris Barclay,3800000.0,20949601.0,89.0,R
Fantasy,Tom Holland,8500000.0,15315484.0,93.0,R
Crime,Paul Thomas Anderson,3000000.0,222559.0,101.0,R
Comedy,Tom Shadyac,54000000.0,273961019.0,95.0,PG-13
Drama,Kenneth Branagh,18000000.0,4770222.0,242.0,PG-13
Drama,Campbell Scott,4100000.0,12008376.0,109.0,R
Adventure,Stephen Hopkins,55000000.0,38619405.0,110.0,R
Action,Edward Zwick,46000000.0,100860818.0,116.0,R
Comedy,Hugh Wilson,26000000.0,181489203.0,103.0,PG
Action,F. Gary Gray,9000000.0,41590886.0,123.0,R
Animation,Henry Selick,38000000.0,28946127.0,79.0,PG
Action,Rob Cohen,57000000.0,115267375.0,103.0,PG-13
Action,Stuart Baird,55000000.0,121969216.0,133.0,R
Comedy,Jason Bloom,15000000.0,13427615.0,88.0,PG-13
Comedy,Francis Ford Coppola,45000000.0,58620973.0,113.0,PG-13
Adventure,Ridley Scott,38000000.0,10292300.0,129.0,PG-13
Action,John Woo,50000000.0,150270147.0,108.0,R
Comedy,Douglas McGrath,6000000.0,22231658.0,120.0,PG
Action,Andrew Davis,50000000.0,60209334.0,107.0,PG-13
Crime,Mira Nair,3000000.0,4109095.0,114.0,Unrated
Drama,Nicholas Hytner,25000000.0,7343114.0,124.0,PG-13
Comedy,Christopher Guest,4000000.0,2923982.0,84.0,R
Comedy,Mike Leigh,4500000.0,13417292.0,136.0,R
Action,Rob Cohen,80000000.0,159212469.0,114.0,PG-13
Action,Walter Hill,67000000.0,47267001.0,101.0,R
Mystery,David Twohy,25000000.0,14063331.0,115.0,PG-13
Action,Ron Howard,80000000.0,309492681.0,121.0,R
Animation,Directors,12000000.0,63118386.0,81.0,PG-13
Adventure,Carroll Ballard,22000000.0,25143818.0,107.0,PG
Comedy,Ron Shelton,45000000.0,53854588.0,135.0,R
Action,David Hogan,9000000.0,3793614.0,98.0,R
Action,Simon Wincer,45000000.0,17323326.0,100.0,PG
Action,Tony Scott,55000000.0,18626419.0,116.0,R
Crime,John Schlesinger,20000000.0,26877589.0,101.0,R
Comedy,Steve Buscemi,1300000.0,749741.0,95.0,R
Biography,Milos Forman,36000000.0,20300385.0,130.0,R
Comedy,Matthew Bright,3000000.0,295493.0,102.0,R
Comedy,Paul Michael Glaser,20000000.0,18937262.0,93.0,PG
Comedy,David S. Ward,31000000.0,37553752.0,92.0,PG-13
Crime,Lee Tamahori,29000000.0,11526099.0,107.0,R
Adventure,Brian Levant,60000000.0,129832389.0,89.0,PG
Comedy,Edward Burns,3500000.0,9538948.0,96.0,R
Biography,Scott Hicks,5500000.0,35999081.0,105.0,PG-13
Action,Ringo Lam,25000000.0,14502483.0,101.0,R
Drama,John Sayles,5000000.0,12408986.0,135.0,R
Biography,Neil Jordan,25000000.0,11135803.0,133.0,R
Drama,Jon Turteltaub,32000000.0,152036382.0,123.0,PG
Comedy,Bronwen Hughes,12000000.0,26570048.0,100.0,PG
Adventure,Alan Shapiro,25530000.0,20080020.0,95.0,PG
Biography,Alan Parker,55000000.0,141047179.0,135.0,PG
Comedy,Gilbert Adler,13000000.0,5781045.0,87.0,R
Action,Rick Friedberg,18000000.0,26960191.0,81.0,PG-13
Drama,Jerry Zaks,23000000.0,12803305.0,98.0,PG-13
Comedy,Harold Ramis,45000000.0,21075014.0,117.0,PG-13
Comedy,Woody Allen,20000000.0,9759200.0,101.0,R
Comedy,Arlene Sanford,12000000.0,21440752.0,90.0,PG-13
Action,Tim Pope,13000000.0,17917287.0,84.0,R
Biography,Julian Schnabel,3300000.0,3011195.0,107.0,R
Action,Jean-Claude Van Damme,30000000.0,57400547.0,95.0,PG-13
Horror,Director,4000000.0,9336886.0,85.0,R
Comedy,Lisa Krueger,500000.0,502313.0,88.0,R
Crime,James Foley,50000000.0,22540359.0,113.0,R
Crime,Bob Rafelson,22000000.0,1094668.0,101.0,R
Drama,Michael Winterbottom,7000000.0,409144.0,123.0,R
Action,Ernest R. Dickerson,25000000.0,22611954.0,84.0,R
Comedy,Larry Bishop,8000000.0,107874.0,93.0,R
Comedy,Richard Benjamin,25000000.0,10082005.0,105.0,PG-13
Action,John Gray,45000000.0,20351264.0,91.0,R
Drama,Jon Avnet,60000000.0,100688705.0,124.0,PG-13
Crime,Brian Gibson,44000000.0,22754725.0,118.0,R
Comedy,David O. Russell,7000000.0,14702438.0,92.0,R
Comedy,John Payson,13000000.0,4619014.0,80.0,PG-13
Drama,Rob Reiner,36000000.0,13323144.0,130.0,PG-13
Comedy,Penny Marshall,40000000.0,48102795.0,123.0,PG
Comedy,Eric Schaeffer,5000000.0,2420162.0,92.0,R
Horror,Eric Red,7000000.0,1060264.0,80.0,R
Comedy,Arthur Hiller,17000000.0,3325651.0,89.0,PG
Crime,Barbet Schroeder,35000000.0,8797839.0,108.0,PG-13
Comedy,Alexander Payne,3000000.0,285112.0,106.0,R
Crime,Michael Apted,38000000.0,17380126.0,118.0,R
Comedy,Martin Lawrence,8000000.0,35599803.0,108.0,R
Biography,Dan Ireland,1300000.0,375757.0,111.0,PG
Comedy,Garry Marshall,22000000.0,7138523.0,112.0,PG
Comedy,Matt Reeves,8000000.0,5656388.0,98.0,PG-13
Action,Farhad Mann,15000000.0,2409225.0,93.0,PG-13
Comedy,Reb Braddock,2300000.0,49620.0,88.0,R
Comedy,Steve Rash,30000000.0,31387164.0,100.0,PG-13
Adventure,Steve Barron,25000000.0,15094530.0,96.0,G
Drama,Harold Becker,40000000.0,20340204.0,111.0,R
Comedy,Trevor Nunn,5000000.0,588621.0,134.0,PG
Drama,Stephen Frears,47000000.0,12379402.0,108.0,R
Adventure,Peter Segal,21500000.0,22313201.0,101.0,PG-13
Comedy,Jonathan Lynn,39000000.0,37956793.0,93.0,PG
Drama,Phil Joanou,25000000.0,5009305.0,132.0,R
Comedy,Spike Lee,12000000.0,4939939.0,108.0,R
Comedy,Howard Franklin,30000000.0,8315693.0,93.0,PG
Adventure,John Landis,25000000.0,2491989.0,94.0,PG
Crime,Abel Ferrara,12500000.0,1227324.0,99.0,R
Comedy,Steven Soderbergh,250000.0,10580.0,96.0,Not Rated
Adventure,Fraser C. Heston,23000000.0,11829959.0,109.0,PG
Biography,James Ivory,16000000.0,2021348.0,125.0,R
Crime,Robert Altman,19000000.0,1356828.0,116.0,R
Action,Kevin Hooks,25000000.0,17193231.0,98.0,R
Drama,John Dahl,18000000.0,2821671.0,117.0,R
Comedy,Allison Anders,5000000.0,660313.0,116.0,R
Comedy,Bill Couturié,24000000.0,4422380.0,94.0,PG
Drama,David Fincher,50000000.0,109423648.0,129.0,R
Drama,Paul Thomas Anderson,15000000.0,43101594.0,155.0,R
Drama,James Cameron,200000000.0,2201647264.0,194.0,PG-13
Action,Luc Besson,93000000.0,263920180.0,126.0,PG-13
Adventure,Jay Roach,16500000.0,67683989.0,89.0,PG-13
Drama,Adrian Lyne,62000000.0,1071255.0,137.0,R
Drama,Gus Van Sant,10000000.0,225933435.0,126.0,R
Action,Paul Verhoeven,105000000.0,121214377.0,129.0,R
Drama,Taylor Hackford,57000000.0,152944660.0,144.0,R
Action,Simon West,75000000.0,224012234.0,115.0,R
Crime,Quentin Tarantino,12000000.0,39673807.0,154.0,R
Crime,Curtis Hanson,35000000.0,126216940.0,138.0,R
Comedy,Roberto Benigni,20000000.0,230098753.0,116.0,PG-13
Drama,Robert Zemeckis,90000000.0,171120329.0,150.0,PG
Action,Barry Sonnenfeld,90000000.0,589390539.0,98.0,PG-13
Action,Raja Gosnell,32000000.0,79082515.0,102.0,PG
Action,Wolfgang Petersen,85000000.0,315156409.0,124.0,R
Action,Joel Schumacher,125000000.0,238235719.0,125.0,PG-13
Horror,Paul W.S. Anderson,60000000.0,26673829.0,96.0,R
Animation,Ron Clements,85000000.0,252712101.0,93.0,G
Action,Roger Donaldson,116000000.0,178127760.0,108.0,PG-13
Action,Steven Spielberg,73000000.0,618638999.0,129.0,PG-13
Horror,Wes Craven,24000000.0,172363301.0,120.0,R
Action,John Woo,80000000.0,245676146.0,138.0,R
Comedy,James L. Brooks,50000000.0,314178011.0,139.0,PG-13
Drama,Andrew Niccol,36000000.0,12532777.0,106.0,PG-13
Crime,Francis Ford Coppola,40000000.0,45916769.0,135.0,PG-13
Horror,Jim Gillespie,17000000.0,125586134.0,101.0,R
Action,Jean-Pierre Jeunet,75000000.0,161376069.0,109.0,R
Comedy,Tom Shadyac,45000000.0,302710615.0,86.0,PG-13
Biography,Mike Newell,35000000.0,124909762.0,127.0,R
Action,Sam Weisman,55000000.0,174463257.0,92.0,PG
Animation,Don Bluth,50000000.0,139804348.0,94.0,G
Comedy,Andy Tennant,20000000.0,29481428.0,109.0,PG-13
Crime,Clint Eastwood,35000000.0,25105255.0,155.0,R
Comedy,Brian Robbins,9000000.0,23712993.0,95.0,PG
Action,Lee Tamahori,30000000.0,43312294.0,117.0,R
Comedy,P.J. Hogan,38000000.0,299288605.0,105.0,PG-13
Action,Luis Llosa,45000000.0,136885767.0,89.0,PG-13
Action,Roger Spottiswoode,110000000.0,333011068.0,119.0,PG-13
Action,Jan de Bont,160000000.0,164508066.0,121.0,PG-13
Action,Phillip Noyce,68000000.0,118063304.0,116.0,PG-13
Mystery,David Lynch,15000000.0,3703548.0,134.0,R
Comedy,Peter Cattaneo,3500000.0,257938649.0,91.0,R
Action,Mark A.Z. Dippé,40000000.0,87840042.0,96.0,PG-13
Adventure,Jean-Jacques Annaud,70000000.0,131457682.0,136.0,PG-13
Crime,James Mangold,15000000.0,44862187.0,105.0,R
Comedy,Harmony Korine,1300000.0,116799.0,89.0,R
Comedy,Frank Oz,35000000.0,63856929.0,90.0,PG-13
Biography,Brian Gilbert,10000000.0,2158775.0,118.0,R
Comedy,Kevin Smith,250000.0,12021272.0,113.0,R
Crime,Oliver Stone,19000000.0,6682098.0,125.0,R
Action,Richard Donner,75000000.0,136982834.0,135.0,R
Crime,Jonathan Mostow,36000000.0,50159144.0,93.0,R
Action,Ridley Scott,50000000.0,48169156.0,125.0,R
Action,Michael Caton-Jones,60000000.0,159330280.0,124.0,R
Crime,Gary Fleder,27000000.0,60527873.0,115.0,R
Comedy,Stephen Kessler,25000000.0,36400360.0,93.0,PG
Action,Alan J. Pakula,90000000.0,140807547.0,111.0,R
Biography,Steven Spielberg,36000000.0,44229441.0,155.0,R
Action,Kevin Costner,80000000.0,17626234.0,177.0,R
Horror,Guillermo del Toro,30000000.0,25480803.0,105.0,R
Comedy,Fred Schepisi,25000000.0,9381260.0,93.0,PG-13
Action,George Armitage,15000000.0,28084357.0,107.0,R
Action,John R. Leonetti,30000000.0,51376861.0,95.0,PG-13
Comedy,Bob Spiers,25000000.0,29342592.0,93.0,PG
Biography,Gregory Nava,20000000.0,35281794.0,127.0,PG
Adventure,Peter Hewitt,29000000.0,22619589.0,89.0,PG
Action,Mimi Leder,50000000.0,110463140.0,124.0,R
Action,Mick Jackson,90000000.0,122823468.0,104.0,PG-13
Comedy,Gore Verbinski,38000000.0,122417389.0,98.0,PG
Action,Dennis Dugan,18000000.0,31480418.0,88.0,PG-13
Action,Dwight H. Little,40000000.0,25804707.0,107.0,R
Comedy,Les Mayfield,80000000.0,177977226.0,93.0,PG
Comedy,Trey Parker,1000000.0,602302.0,94.0,NC-17
Drama,Ang Lee,18000000.0,8038061.0,112.0,R
Comedy,George Tillman Jr.,7500000.0,43700855.0,115.0,R
Drama,Majid Majidi,180000.0,933933.0,89.0,PG
Action,Hark Tsui,30000000.0,11438337.0,93.0,R
Horror,Peter Hyams,40000000.0,33956608.0,110.0,R
Comedy,Anthony Waller,25000000.0,26570463.0,105.0,R
Adventure,Mel Smith,18000000.0,251212670.0,89.0,PG-13
Comedy,Barry Levinson,15000000.0,64256513.0,97.0,R
Action,Clint Eastwood,50000000.0,50068310.0,121.0,R
Fantasy,Robert Kurtzman,5000000.0,15738769.0,90.0,R
Comedy,John Pasquin,32000000.0,59927618.0,105.0,PG
Biography,Betty Thomas,28000000.0,41230799.0,109.0,R
Comedy,Glenn Gordon Caron,10000000.0,44332015.0,101.0,PG-13
Action,Brett Ratner,25000000.0,48407611.0,97.0,R
Crime,Jeb Stuart,37000000.0,6492660.0,118.0,R
Action,Steve Oedekerk,25000000.0,44480039.0,98.0,R
Action,Kenneth Johnson,16000000.0,1710972.0,97.0,PG-13
Drama,Kasi Lemmons,6000000.0,14842388.0,109.0,R
Biography,Martin Scorsese,28000000.0,5684789.0,134.0,PG-13
Action,Félix Enríquez Alcalá,60000000.0,16228448.0,105.0,R
Comedy,Charles Martin Smith,3000000.0,23144499.0,98.0,PG
Comedy,Don Roos,5000000.0,5881367.0,105.0,R
Comedy,Bryan Spicer,35000000.0,32748995.0,115.0,PG-13
Action,Shuki Levy,8000000.0,9615840.0,99.0,PG
Action,John Singleton,25000000.0,13130349.0,140.0,R
Action,Thomas Carter,55000000.0,32000301.0,117.0,R
